0
"[12.217725737347296, 0.10794395438840101, 0.879, 0.00042777855539738034]"
"[21.024089685689823, 8572.245564690487, 0.844, 0.0007891766564072947]"
"[0.19036333889708618, 0.7950032623406099, 0.94, 0.0008178743730758389]"
"[0.13831905571039013, 36.65703672441797, 0.925, 0.0007701863017971582]"
"[1.535794292472607, 734.099023885699, 0.956, 4.348972018044483e-05]"
"[331.77514429277613, 6390.265939276376, 0.821, 0.0005811142956225315]"
"[374.7946179019329, 5624.560505676917, 0.934, 4.134403724011014e-05]"
"[4.719321176866525, 2.4390030260498894, 0.919, 0.00017234077366964993]"
"[11.38664246707279, 11.757332147336365, 0.805, 0.000591001140457768]"
"[192.6645446724709, 84.37452008873954, 0.883, 4.0329992056090854e-05]"
"[129.00075390177898, 0.541339464054318, 0.864, 0.0002720634525570716]"
"[3917.5273746276953, 409.70835828463794, 0.915, 0.0005694873568152206]"
"[0.1242443040131726, 2761.536614076602, 0.952, 2.2921181319760187e-05]"
"[159.05384838089756, 4525.819482620192, 0.842, 7.230543233647139e-05]"
"[0.2770644983189982, 0.3987501440731448, 0.915, 0.0003996449873612573]"
"[0.8693354091768992, 1.0236982678732816, 0.975, 0.00031948879984256955]"
"[350.9505707205624, 115.31288319097288, 0.942, 3.683984606459881e-05]"
"[76.56225913719669, 16.04379291130569, 0.806, 4.909461456721915e-05]"
"[6814.09276059342, 0.46719245938434373, 0.869, 5.718740124533605e-05]"
"[500.443130844445, 432.5326650100703, 0.822, 3.689735771875764e-05]"
"[9.540023865175746, 4.440086805942569, 0.801, 3.497370978314024e-05]"
"[205.69425346516704, 0.11683150380382669, 0.821, 0.00010484457264498962]"
"[1438.878533005393, 4698.944638471724, 0.988, 1.2429698240220236e-05]"
"[177.99178195512687, 742.0148956476538, 0.9, 1.7714527510161017e-05]"
"[0.31403765352516794, 0.1354859996916295, 0.864, 3.394014425082055e-05]"
"[1.222775812441004, 3897.7858961190113, 0.837, 0.00016293097166166585]"
"[1.8168207871161308, 2.0365885159153336, 0.861, 1.1807426378884923e-05]"
"[1.1495168067042079, 48.17379501663593, 0.902, 6.817623704059831e-05]"
"[1.141100292990946, 604.9975391028054, 0.908, 0.00039897116283662296]"
"[2782.9084702500413, 9.423281027241927, 0.839, 0.00015434438517091125]"
"[3.911981398215421, 3063.735660970431, 0.892, 2.2748927784639164e-05]"
"[1.2767551913742858, 454.8536638613469, 0.843, 0.00021451022105273683]"
"[1109.1492258513886, 2825.3604283237387, 0.988, 5.474322894218222e-05]"
"[2.55761818545462, 82.45620934754044, 0.856, 2.268618826187996e-05]"
"[3319.322455514891, 83.56235844102677, 0.887, 0.0004761885779969827]"
"[2.4043704754929993, 331.4828689885913, 0.914, 5.5041343748741105e-05]"
"[168.10140223385162, 646.3197381405218, 0.849, 0.0001894772569273939]"
"[1.2615835984695183, 0.22548960149380093, 0.9, 0.0005836979181110834]"
"[339.394953410307, 0.5273542830744109, 0.875, 0.0008380382520072548]"
"[401.09460832037473, 10.458782899460376, 0.915, 1.5826878999059822e-05]"
"[1419.2901412922533, 0.29409209386510826, 0.849, 6.290018678689579e-05]"
"[59.364131014633344, 152.1269914040462, 0.915, 0.000343338183751087]"
"[8912.506833237147, 8594.194173741134, 0.925, 1.3208031048288882e-05]"
"[7720.18420602063, 3094.8885001212507, 0.936, 0.00010616777311506394]"
"[8885.615405119575, 1.9115288730294022, 0.861, 1.293743253055131e-05]"
"[37.4708461527778, 0.4697808648798824, 0.948, 0.00026386351301112867]"
"[231.80893087706104, 0.4495396757671521, 0.804, 4.021565446727031e-05]"
"[4.326415193047591, 5.598918463260506, 0.999, 1.2148958651110078e-05]"
"[0.388731189721534, 4.49856372682061, 0.91, 7.710625011268523e-05]"
"[6656.657026309388, 1597.95999420374, 0.991, 4.406206931098128e-05]"
"[0.4001237310891435, 0.21900545903193364, 0.84, 0.0005349568525554506]"
"[4152.647418270644, 1.1872706106874011, 0.894, 6.930910219993199e-05]"
"[551.4314577040103, 13.561849860755826, 0.99, 0.0007840583018093347]"
"[91.79218912743858, 263.0845557828892, 0.871, 1.0512078190687224e-05]"
"[470.21589336505053, 0.5055297128589751, 0.829, 1.1540769424907502e-05]"
"[1067.1685278524492, 32.233161830893735, 0.964, 2.373474480515891e-05]"
"[0.7970356554422448, 95.55651881438592, 0.971, 0.00011735361678996113]"
"[669.1215704406607, 6448.802530099625, 0.944, 0.0004147511987472595]"
"[6.139449473364268, 66.6563004291916, 0.814, 1.3819515753666675e-05]"
"[292.6723159520359, 60.91075263757663, 0.855, 0.0005791650369385774]"
"[21.803261756203373, 0.21651401818145313, 0.815, 0.0004896554262890192]"
"[579.6338522193411, 11.811237071215734, 0.874, 2.106181601300987e-05]"
"[0.2989005334424715, 919.018093382706, 0.923, 2.0755988596548496e-05]"
"[0.42719568819510856, 0.37991376939101795, 0.84, 0.0007506760471817444]"
"[0.10745182540506132, 8.26064668331123, 0.851, 0.00022782082542631378]"
"[33.92464036831434, 374.10877529909095, 0.915, 1.4145412382060111e-05]"
"[30.085668519865784, 158.378153235785, 0.863, 0.0009891500879290584]"
"[0.6759073506894236, 3.612801194774156, 0.951, 1.6240923088569128e-05]"
"[8.520515884867782, 105.98764437195058, 0.881, 0.0001771157830900045]"
"[871.8238048332614, 137.67682344535595, 0.836, 1.9684693899091662e-05]"
"[0.4061424631230353, 0.38294641910186, 0.956, 0.00034163450449503744]"
"[239.02497189277238, 33.24832209312972, 0.914, 1.399722980673629e-05]"
"[2.5587695028936723, 1.8962520982312163, 0.863, 0.00015433880289998119]"
"[0.41319536838589904, 45.39121284299502, 0.95, 0.0003569464534153689]"
"[3722.986464318015, 0.18200319640463494, 0.887, 2.091229240188192e-05]"
"[4008.1905841333655, 124.66159256228318, 0.836, 0.0005688082728378069]"
"[8621.625940418042, 0.14688194027770562, 0.962, 0.0008574747249673356]"
"[14.388371739369935, 8246.050363068305, 0.876, 2.689540008042736e-05]"
"[0.2558787495086893, 5.028348839294739, 0.96, 2.1719741111083577e-05]"
"[0.1498911615154223, 33.997354070399226, 0.85, 1.0391398609758891e-05]"
"[37.32727385632051, 0.9908823947627139, 0.807, 0.0009631088296981537]"
"[0.4044601324428985, 440.3760425310362, 0.934, 1.607361982299406e-05]"
"[848.1735621692685, 142.21483141472348, 0.814, 0.0007544991211709121]"
"[945.0154236944417, 12.643582076000998, 0.847, 3.4000712931893045e-05]"
"[41.177602225266135, 7.145839393315093, 0.809, 1.1149070933185645e-05]"
"[8.461476125445595, 32.96345454034005, 0.936, 1.1119414726336413e-05]"
"[9346.98115947748, 25.963764203448605, 0.95, 0.00015114264942301227]"
"[0.4264543600842759, 146.26258546696127, 0.879, 0.0005259912477927646]"
"[1704.4644335344976, 28.636611636223066, 0.91, 2.013765420866575e-05]"
"[70.1166636814083, 3.898321231662744, 0.815, 2.241170108524863e-05]"
"[2.051926047309474, 0.7328272973335171, 0.837, 8.093051498057272e-05]"
"[116.03591629785747, 30.951895989564242, 0.855, 2.7892984989360498e-05]"
"[0.15316305918104214, 86.55693513182044, 0.952, 1.2124201228667741e-05]"
"[0.2641661380962999, 6897.6795071713095, 0.874, 1.1537690887405565e-05]"
"[0.18136577177272353, 2.3985911875757457, 0.804, 0.0004270235670355224]"
"[226.46918714542224, 2.347534216861535, 0.898, 0.0005981936136060129]"
"[0.21635946270300818, 1.0219077148261784, 0.906, 6.23771633947894e-05]"
"[1663.7682012197736, 1725.3675597434526, 0.866, 0.0001781857136037462]"
"[1.0045466754781682, 288.8235621611137, 0.982, 2.857538497332048e-05]"
"[2.678428916659867, 2045.5033071427433, 0.961, 1.063856156644146e-05]"
"[9.524800692016365, 1283.4244104437682, 0.893, 0.0002551105140770364]"
"[0.9625027396772453, 6137.8536917993815, 0.984, 8.44527476367899e-05]"
"[0.7078635109028211, 572.3459565977453, 0.852, 0.0007762100230442416]"
"[68.99156200073952, 6.4811427850442564, 0.905, 2.511677954965488e-05]"
"[368.2350959096705, 2648.716618005495, 0.821, 3.056271802762398e-05]"
"[0.3403253780882891, 6412.198252069066, 0.892, 0.00010374843699448167]"
"[13.315333101229031, 149.67613228327062, 0.914, 0.0003052187018384847]"
"[8465.077490003401, 792.5586055559035, 0.803, 3.021296693272382e-05]"
"[548.1712019535032, 3.9779745494687453, 0.885, 0.0002518109720253482]"
"[5.074382391594444, 9165.10180713574, 0.821, 8.381382037344092e-05]"
"[58.58050608296378, 11.675581718884464, 0.947, 0.0009227969908101109]"
"[8994.094684113319, 2.0135959740071665, 0.905, 0.00022809173744172935]"
"[0.6208613701462466, 20.659740769312634, 0.863, 1.7802956950396332e-05]"
"[14.174130124401326, 0.40531916946372437, 0.943, 0.0001043380515555207]"
"[9.422955809607325, 115.55056207230678, 0.807, 0.0005324691446603678]"
"[19.081108406458785, 0.553341786900694, 0.813, 1.2169738882270259e-05]"
"[2249.269738460203, 252.24923212301263, 0.812, 1.636801407316235e-05]"
"[223.35413906479388, 704.1325294943971, 0.806, 5.702053957892063e-05]"
"[1.2512204252104047, 8337.319850371521, 0.849, 3.45096038042903e-05]"
"[0.16472617600507616, 701.5429482844805, 0.978, 0.00013064189670296275]"
"[0.12143630210175328, 13.407371741223146, 0.801, 0.0002742649507975854]"
"[117.02925393002396, 6.63371012260569, 0.869, 0.00022893995171122033]"
"[0.23056587555351804, 38.98417004948385, 0.984, 0.00020896956686742172]"
"[8725.315783217, 8.952964365415855, 0.877, 5.2344816480484804e-05]"
"[0.10956909640606376, 1.1586428426192263, 0.826, 0.00012658118316789707]"
"[116.63072957609346, 2.568467978716982, 0.824, 0.00015570857221040968]"
"[0.3320872747308965, 0.3931194844878888, 0.987, 2.178098228812716e-05]"
"[76.97454341520911, 22.62981615868769, 0.9, 0.0009110931459025846]"
"[976.8775835203044, 97.01807822983463, 0.837, 1.3689376833316518e-05]"
"[83.80785425950187, 518.7694149468335, 0.931, 1.8783715398585125e-05]"
"[0.2896584121105021, 1.7377579438568511, 0.891, 1.4546247567338103e-05]"
"[23.378604033945745, 1.2932188491064707, 0.958, 1.6847523935290562e-05]"
"[248.87384692330193, 31.86465465598854, 0.911, 1.2299651846742455e-05]"
"[0.6978646469890832, 378.9577503027986, 0.939, 1.0460952926515254e-05]"
"[19.836652435359223, 0.1800753691332947, 0.929, 0.0003510556115270276]"
"[1.7486123044366053, 58.320903058269934, 0.951, 4.4718624174524554e-05]"
"[24.803247468444038, 2505.6028150462494, 0.827, 0.0003390818331148043]"
"[25.771115068571817, 48.94256390305121, 0.93, 5.373921494290177e-05]"
"[346.4802167845732, 0.49323792520683574, 0.983, 0.0006523326893697355]"
"[242.1984713705892, 1227.5760655346737, 0.868, 4.743589872107853e-05]"
"[4.682503412735151, 203.3254620641567, 0.802, 0.00021816275900099472]"
"[1.8136368068946784, 37.56473336853518, 0.989, 0.00022688642566845758]"
"[65.12795570016942, 8.630275999588727, 0.828, 0.0001300392182223166]"
"[523.5939076465916, 20.774766281297204, 0.861, 1.281460694335995e-05]"
"[2215.8230117525904, 522.2539862428764, 0.805, 0.0006133691732033021]"
"[3.9902772880854025, 8.59340588498787, 0.952, 1.4608185508488756e-05]"
"[15.131931313651293, 73.2495652201532, 0.931, 3.436014667188778e-05]"
"[28.657380917909922, 2.0839166389458508, 0.868, 0.0004888664345386389]"
"[900.7476830390157, 1623.723357346944, 0.943, 2.744393700054622e-05]"
"[1047.023450649819, 34.51467395316032, 0.812, 2.239750160060378e-05]"
"[0.9156971357900215, 0.30587135689419404, 0.982, 0.0001493947272822804]"
"[1387.858775706618, 0.6614361990436557, 0.916, 0.0003831370866880293]"
"[3413.336103065508, 788.7137689600593, 0.928, 0.0002358773283057871]"
"[0.14085868262681345, 8580.220055859803, 0.849, 0.0009328396176568828]"
"[0.33732264949367496, 75.18922785741005, 0.983, 0.00030682217022104245]"
"[104.79256149566737, 0.2432493212850772, 0.863, 1.3364318634779104e-05]"
"[48.36099359040467, 314.41313442271274, 0.92, 0.00011654065683796125]"
"[93.18335549960783, 25.221092799267446, 0.911, 0.0002588353893485465]"
"[619.4475628592622, 186.93250217022594, 0.848, 0.00021776819520163255]"
"[1761.4823789387092, 0.3698636067701288, 0.93, 2.713888583117033e-05]"
"[0.1778118841186955, 4880.492491361196, 0.86, 0.0007877813280430066]"
"[2.0489304419999117, 19.076317899509203, 0.945, 4.2048261582375675e-05]"
"[1.6625324073597854, 0.142033679033537, 0.855, 0.0006547039046990166]"
"[4032.4154670982343, 1.3043139479697834, 0.816, 0.0001309998070711112]"
"[41.84689234506532, 79.96157265842561, 0.914, 0.00047181035869453867]"
"[0.23708507162462567, 7.073828387153835, 0.954, 0.000322991441038331]"
"[16.839810850193615, 0.30019918039816423, 0.809, 0.00038469180878109667]"
"[86.26216654862857, 3442.6811248928016, 0.924, 0.00013474131552940167]"
"[0.3679520669587555, 628.5408858179944, 0.847, 0.0009001774305027415]"
"[132.29381819723685, 105.84179587502994, 0.951, 1.856572412015261e-05]"
"[8.43046115724254, 84.68448630030672, 0.832, 0.0006443024343095028]"
"[1.0627872148996305, 406.2107811829814, 0.833, 3.927450919964972e-05]"
"[83.77116048936381, 0.2584070331626205, 0.873, 0.00032549789129007793]"
"[166.47202588847048, 557.5647789948563, 0.806, 0.0008888281027742804]"
"[9.436538643251525, 7.027675403203865, 0.989, 0.0007588069467823634]"
"[5.561880751690006, 39.48806130946026, 0.897, 4.9454777613996806e-05]"
"[703.0058583999369, 12.223538791121168, 0.894, 0.00017732267436294357]"
"[2029.5609904923708, 0.4444138169332881, 0.896, 0.0002954452990450123]"
"[2.037726142696036, 137.9600789149609, 0.867, 1.785863654386962e-05]"
"[71.41017456850183, 2927.6362646146267, 0.831, 0.000681857411569581]"
"[0.16160850140059568, 0.20630090942610035, 0.98, 0.0006836657640660175]"
"[17.966019833462326, 8006.883578359407, 0.894, 0.000683119271829045]"
"[104.7507017362721, 4237.982381539787, 0.92, 1.557810625119444e-05]"
"[0.11721876470484217, 212.84079001995914, 0.826, 0.00011814301305463688]"
"[4.545296851967427, 6.593120959446322, 0.883, 0.000375361002768841]"
"[0.10477071073566521, 7513.142999129936, 0.988, 3.753420843445072e-05]"
"[1.1494202958476178, 1669.2113521880594, 0.955, 9.511486104370762e-05]"
"[514.1281261617049, 885.9288264356283, 0.857, 1.3082119261097887e-05]"
"[1.049223180299757, 85.99446927853776, 0.929, 0.00016110891728319144]"
"[20.577911058933992, 1055.3846398813914, 0.881, 6.0228551516593184e-05]"
"[32.8812354953698, 166.37684030099868, 0.826, 6.4446547973275e-05]"
"[430.25245772833983, 65.69341567980076, 0.914, 0.00011865888973372872]"
"[245.3861838104411, 2.0167882647925213, 0.805, 8.070777582457372e-05]"
"[9750.311463609421, 199.17440410081377, 0.921, 0.0006864330846121981]"
"[3356.2769734550634, 8597.463247419335, 0.861, 5.083331673546427e-05]"
"[1.925674377981496, 14.540235382181278, 0.888, 0.0002449787711334693]"
"[88.38945779601958, 475.3837721393747, 0.942, 6.403187099556121e-05]"
"[2.401815280368091, 0.35833087696091076, 0.903, 0.0002998482831006695]"
"[712.9925563991848, 11.431837884449992, 0.978, 0.0003743616930472622]"
"[0.22476987173821236, 30.44200139871838, 0.821, 0.00020063831594724308]"
"[0.3793372052942035, 5.183716990515325, 0.961, 1.5089154967057376e-05]"
"[969.475942814102, 783.7294885801979, 0.98, 0.0009884956857383169]"
"[7.818248041706247, 1432.8980314040612, 0.989, 8.036681455506092e-05]"
"[0.14759293469117996, 0.13854857919693603, 0.865, 0.00018623176061428567]"
"[4577.7958423134005, 0.6991777055870052, 0.805, 8.251167005372672e-05]"
"[6577.540296767711, 5.133322972046274, 0.944, 7.130120125751956e-05]"
"[5.8368837001077924, 0.18263906006679903, 0.839, 3.2651081309932694e-05]"
"[8.710525342198414, 457.4745696722411, 0.962, 1.368938081880605e-05]"
"[0.28201260543261764, 18.897103157256197, 0.856, 2.1139070463313585e-05]"
"[2.629564695351855, 13.27911073781964, 0.825, 0.00048811251207775283]"
"[11.055399693430791, 0.16324929235040986, 0.911, 0.00016645480144691327]"
"[2224.420005266387, 3.4529335241439076, 0.826, 0.0005392002108148725]"
"[12.469847244266958, 45.63621505759306, 0.892, 4.798166643048601e-05]"
"[28.609232708656485, 4.528235250385246, 0.947, 4.1377193367304706e-05]"
"[134.4927460720162, 5057.211149307943, 0.835, 2.5730494746315987e-05]"
"[9605.49074907961, 1.583137298530737, 0.846, 7.976838539304612e-05]"
"[357.6022598365621, 23.562942477903302, 0.896, 5.599882745964629e-05]"
"[0.3736714110026421, 68.97063284415333, 0.913, 4.618880185081267e-05]"
"[228.3328769075396, 9.942736466275614, 0.925, 2.3754824295020106e-05]"
"[0.14150421257134396, 9.600669711446843, 0.884, 3.532750244649513e-05]"
"[7.253533626281594, 0.851678783923703, 0.908, 0.0001193463167516301]"
"[2.446335833837233, 6.04365235767514, 0.949, 0.0002655736772332596]"
"[407.3498410318365, 17.719860570302988, 0.86, 1.4177604866665564e-05]"
"[2.6630637064758043, 209.92411149372995, 0.879, 0.00017123470205308362]"
"[253.19832266648353, 3293.0364605114382, 0.866, 0.0007056204801502852]"
"[165.8730193646801, 560.1531443454196, 0.881, 0.0006798129984542146]"
"[1.9522134749140359, 0.4601118328322674, 0.828, 0.0007300313844223257]"
"[8.007287726977232, 122.0613336798375, 0.966, 0.0001770268302454764]"
"[14.05679431382286, 125.14580972351433, 0.906, 0.0006433945846585458]"
"[8690.137745950362, 48.90464175322126, 0.862, 1.2066009642651092e-05]"
"[8611.608936711204, 542.513987712316, 0.897, 5.5630848282597466e-05]"
"[341.08728854832884, 122.93242716530905, 0.84, 6.71601248517848e-05]"
"[0.6934148528055442, 419.4440030374187, 0.966, 0.0008176364136133872]"
"[1017.3071069686389, 156.22251230956897, 0.925, 0.0001536498452524467]"
"[0.6100408548047045, 110.56093434555531, 0.943, 1.4372874623677565e-05]"
"[6.356053351430302, 4438.294668800874, 0.835, 9.702358575952797e-05]"
"[8.206938762600283, 0.21495675039406256, 0.835, 0.0003518420761574006]"
"[2412.491383819127, 1.2704725933707763, 0.852, 0.0001501070127176707]"
"[0.84419615014174, 73.71219383858954, 0.827, 3.888106681068756e-05]"
"[3063.789337308456, 44.19265981748865, 0.809, 0.00013267735985713987]"
"[154.78901190845514, 10.31398484860804, 0.98, 1.048770153957202e-05]"
"[1.1932598788186994, 1672.940612775691, 0.921, 1.7811633780542705e-05]"
"[262.68869742166584, 5071.770886287345, 0.904, 0.00015626374873744896]"
"[47.55269419628725, 15.556180493439241, 0.844, 1.2522133461782642e-05]"
"[42.39247229259041, 9038.92100469652, 0.879, 2.7859061481434607e-05]"
"[143.33599898745138, 0.29055948025608164, 0.85, 0.00012210675993300628]"
"[0.8353238352497012, 0.29799179984727614, 0.955, 0.0004891449564624273]"
"[3564.0347153087014, 54.19919246713815, 0.95, 2.2455713174573028e-05]"
"[1.093903731106521, 6991.000512872019, 0.979, 9.897552682285168e-05]"
"[80.64132105498194, 5304.840503714442, 0.85, 0.00024088850874576137]"
"[1687.1927911366517, 56.06660327705827, 0.806, 0.000897186390214122]"
"[0.24989235819878064, 2411.3531408231443, 0.997, 1.7735376277567558e-05]"
"[0.9296704338223724, 1620.380335608618, 0.938, 0.00027303534809823316]"
"[251.25935834983608, 20.415672274958915, 0.835, 0.000598106835760187]"
"[0.17693026054514538, 0.5476676587640473, 0.888, 0.00041620165138972704]"
"[201.82981519835565, 0.10303930202691826, 0.98, 3.898795838039521e-05]"
"[18.2826687741353, 1.4800084100684787, 0.807, 0.0004714916081103511]"
"[36.845707903725014, 38.54853534917733, 0.987, 0.0001438490029943888]"
"[103.9893330771575, 14.612363685022716, 0.972, 9.589750754368958e-05]"
"[8.082260989177525, 37.36164731859058, 0.92, 1.1682612436426416e-05]"
"[2.299591695174973, 1390.869080800479, 0.958, 6.135315286818115e-05]"
"[3579.723483704279, 984.9202809575334, 0.936, 0.00034390602682212395]"
"[8.976260522194796, 0.7787942907297815, 0.996, 0.00037826146772698894]"
"[2.6716703872204075, 943.0347758784101, 0.993, 1.7891343489467926e-05]"
"[167.96894464877204, 20.46294933934921, 0.926, 2.5341964607265195e-05]"
"[40.79979438972428, 6765.038590745361, 0.966, 2.1357877550104888e-05]"
"[39.38494024786336, 1777.0301402985572, 0.927, 1.4289184004065385e-05]"
"[3437.559060299564, 6122.8464878693385, 0.84, 0.00016253248506695363]"
"[0.1260913383352043, 9.573208615291659, 0.931, 2.5806585587510733e-05]"
"[148.6281776627938, 4478.368091156713, 0.869, 0.0004679864214539935]"
"[1428.370530028959, 409.8208327524269, 0.935, 6.889765588619327e-05]"
"[6054.678128852151, 104.91723280248334, 0.929, 0.00011398140292002448]"
"[0.28793312053345416, 0.15446569242093325, 0.985, 1.425306782937095e-05]"
"[2.2305951964184616, 1.317228275085887, 0.814, 0.00029595915182367255]"
"[10.375204176690715, 16.42095195641338, 0.837, 5.702459279229159e-05]"
"[6910.721219577664, 3587.271896582096, 0.808, 8.392559572343114e-05]"
"[4081.3687738744197, 5651.679211041815, 0.865, 0.0003743465003352959]"
"[144.7146951382028, 22.604947463505553, 0.865, 2.116510054189122e-05]"
"[158.9020803043969, 5759.960163976311, 0.924, 1.3307319656921011e-05]"
"[1693.2970075962498, 2.462906960267299, 0.942, 3.372960774572341e-05]"
"[186.53330987024972, 19.528858168670144, 0.952, 0.00015846157382090164]"
"[90.73045339475041, 1.9976007554581094, 0.957, 0.00012720096094083114]"
"[363.7468354121209, 524.6077320223858, 0.821, 0.00034120732486097493]"
"[43.18693940565606, 1179.0659090614945, 0.853, 7.875879837009388e-05]"
"[4.593832427954492, 350.39245768575483, 0.917, 0.0005949333299078699]"
"[4537.689535834853, 7.83578016787358, 0.994, 0.00018274464090748026]"
"[2.9190588540736457, 10.821633118048544, 0.804, 3.723347339099618e-05]"
"[59.51159761394714, 6.9877907807552235, 0.861, 0.00015150589770898635]"
"[16.50637121891992, 1182.4961695348225, 0.901, 9.828345297886309e-05]"
"[0.28063769474622735, 5.055564927151475, 0.995, 0.00012560788612225022]"
"[38.73123780661197, 1.4738154033539395, 0.815, 0.0007899729447334034]"
"[394.88688189432895, 874.468905638351, 0.973, 1.2599870128128625e-05]"
"[775.1082771555052, 1068.669943398051, 0.895, 0.0008330337538791375]"
"[2.2269221783497857, 13.019931652529728, 0.992, 2.579814564422069e-05]"
"[100.75898436163669, 35.65750740976358, 0.897, 3.536370130152671e-05]"
"[738.319617545303, 0.917013731056023, 0.848, 2.349781333134014e-05]"
"[4245.475236265882, 7.78458175783073, 0.996, 7.564529430871065e-05]"
"[0.1929606930443215, 2.6159782160761593, 0.979, 0.0004399466868579686]"
"[2.0842702259332917, 0.6949719696204546, 0.807, 1.1300945405104737e-05]"
"[2766.7022081662767, 380.1248942361699, 0.869, 0.00023455440281467966]"
"[130.3264611162413, 44.527900941687236, 0.833, 0.00017453784906406146]"
"[11.253634358956637, 0.6912489503692492, 0.962, 2.802177495904349e-05]"
"[0.13459779568722616, 1683.441245190024, 0.886, 2.350390757461168e-05]"
"[5.539394687830917, 3716.8321255755595, 0.805, 0.00019603875476556152]"
"[0.5595134791543306, 3.856241320089831, 0.938, 9.798691338444548e-05]"
"[8.846266415976544, 0.3229404501873581, 0.947, 6.04713051212957e-05]"
"[2.45495945030763, 1.016533242309031, 0.96, 5.568991887771434e-05]"
"[122.04345943336052, 0.37406493959528364, 0.824, 0.0006398673385894968]"
"[320.25785941770675, 6.677042161335864, 0.951, 1.026436476565973e-05]"
"[89.1962542453151, 5443.489989200398, 0.89, 1.866461777237863e-05]"
"[330.20063514325517, 1.4010053268624958, 0.875, 0.0006431170207951756]"
"[720.229799232891, 0.5664062934056736, 0.963, 0.0006759596027730091]"
"[108.38590371744016, 4.847530609958093, 0.97, 0.0001120726751295604]"
"[3936.7893186973865, 183.74747615873707, 0.906, 4.8457254780804934e-05]"
"[5037.295450914038, 0.589997657262213, 0.83, 0.0002672144983466206]"
"[342.8933932707316, 3453.602287729694, 0.926, 0.0007244292104368745]"
"[9903.762783602131, 31.23559814225099, 0.933, 0.0001484575390048972]"
"[13.881226372515192, 0.6226979922604982, 0.822, 0.0009836831683533206]"
"[21.668965082021106, 5.920608562577938, 0.915, 1.2746877677349009e-05]"
"[237.47594001112577, 6150.855018931565, 0.951, 0.0007195191283115553]"
"[0.2791668808859817, 1851.2578395243888, 0.86, 1.5293109033893196e-05]"
"[11.263742067068291, 3010.778568209732, 0.877, 0.0009643329089774809]"
"[2924.5480590325265, 234.254440061837, 0.985, 3.173978283116038e-05]"
"[857.1568108190311, 3106.865385233953, 0.971, 0.0003678891634330057]"
"[0.15525584442639687, 62.8089364019024, 0.827, 0.00015337534558308873]"
"[1.6946163089143682, 2.4690041410619514, 0.951, 5.712265180144253e-05]"
"[916.2951925327844, 1281.1986659963216, 0.835, 0.00024022660547079043]"
"[1.002787192799854, 0.8260462927091493, 0.933, 3.627696994132599e-05]"
"[0.5456583269664814, 231.707169090597, 0.807, 7.647925512549436e-05]"
"[588.6217084463743, 358.81900088967586, 0.915, 2.3867974149122944e-05]"
"[0.19203530502437116, 15.877141891079699, 0.982, 1.7999042994964975e-05]"
"[11.652662240159144, 1.4502424108733378, 0.961, 0.00013976745788520323]"
"[32.65047198150442, 487.10797873525644, 0.892, 0.0009029295985853021]"
"[6752.112472169765, 5.945672392413285, 0.905, 4.776897959367527e-05]"
"[6.475448132369702, 4.601391168510554, 0.971, 0.0005053589706511071]"
"[1016.0268170083546, 507.787287359938, 0.823, 4.023400158351515e-05]"
"[5.2937463021925195, 3.4543102257685923, 0.905, 0.00012937273614380595]"
"[1552.1450102588956, 0.7113420324256347, 0.871, 5.819346484456087e-05]"
"[52.51024756865284, 569.7259496686474, 0.89, 0.00013924129358431437]"
"[0.5563734589013318, 0.12646385184343073, 0.99, 4.009508655414366e-05]"
"[0.30948073226561595, 0.8312038029328132, 0.846, 0.0003390716228239703]"
"[4962.241295818504, 225.05886910685467, 0.917, 4.2902434197624676e-05]"
"[1.4975070283834588, 3494.352443974518, 0.823, 0.00048471461780892985]"
"[0.10005536171819596, 8.233562254105935, 0.945, 5.915862608347609e-05]"
"[136.07588456048484, 15.412583101253007, 0.878, 0.000730103499997185]"
"[119.30113048946913, 3.01962868750303, 0.934, 0.0008302236195746944]"
"[0.3775572446957692, 991.1190750032001, 0.992, 0.0006958244904436878]"
"[0.5881679022075817, 0.2701756187392811, 0.953, 1.5724238480355767e-05]"
"[0.4515190504137439, 1079.4240636420652, 0.919, 3.804972390562107e-05]"
"[0.63421471771956, 77.59066741832697, 0.92, 1.1590114678370486e-05]"
"[133.86166035266947, 6186.19462837382, 0.984, 5.9144736941057706e-05]"
"[127.40422010522757, 2.2456256649945674, 0.944, 2.970628558958827e-05]"
"[584.1997483821434, 4.93512550197349, 0.973, 1.7200419783777104e-05]"
"[3727.868070850422, 126.66490685510479, 0.918, 3.91208599634067e-05]"
"[615.0401337918702, 323.07416616490127, 0.897, 1.430860760927369e-05]"
"[0.9987870311933617, 1.0639746486068509, 0.853, 0.0007835842364301603]"
"[453.95164852851224, 0.20528778804234404, 0.92, 1.3223136620388343e-05]"
"[702.5785851924161, 360.76636149844717, 0.975, 0.00010939174378247002]"
"[0.22024737065728509, 2362.314140124421, 0.986, 7.176742202233745e-05]"
"[0.3069411966224902, 0.29226323696707873, 0.919, 2.520526920651048e-05]"
"[490.0320668000968, 76.77862659944503, 0.833, 4.808352660724022e-05]"
"[412.09352051423605, 0.3982716981487955, 0.849, 0.0002649101707706536]"
"[6.790492657765447, 13.149470731187682, 0.987, 0.0001754165470014744]"
"[14.471622782998109, 854.9549026368065, 0.851, 0.0005104805701378322]"
"[4.1664278262924705, 67.60486043743572, 0.953, 0.00015255993145701972]"
